route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
1,ASP25GEN-1093-Weekday-00_088950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_089350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_089550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_089850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_090150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_090350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_090750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_090850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_091350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_091350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_091850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_091950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_092350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_092600_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_092850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_093150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_093350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_093650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_093850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_094150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_094350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_094650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_094850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_095150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_095350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_095650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_095900_1..S11R,Weekday,South Ferry,1,
1,ASP25GEN-1093-Weekday-00_096150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_096150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_096650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_096700_1..S11R,Weekday,South Ferry,1,
1,ASP25GEN-1093-Weekday-00_096950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_097150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_097350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_097650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_097750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_098150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_098300_1..S11R,Weekday,South Ferry,1,
1,ASP25GEN-1093-Weekday-00_098550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_098650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_098950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_099150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_099500_1..S11R,Weekday,South Ferry,1,
1,ASP25GEN-1093-Weekday-00_099650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_099750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_100150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_100150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_100550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_100650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_100950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_101150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_101500_1..S11R,Weekday,South Ferry,1,
1,ASP25GEN-1093-Weekday-00_101550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_101750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_101950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_102150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_102350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_102550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_102750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_103100_1..S11R,Weekday,South Ferry,1,
1,ASP25GEN-1093-Weekday-00_103150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_103350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_103550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_103750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_103950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_104150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_104350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_104550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_104750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_104950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_105150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_105350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_105550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_105750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_105950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_106150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_106350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_106550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_106750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_106950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_107150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_107350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_107550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_107750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_107950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_108150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_108350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_108550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_108750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_108950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_109150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_109350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_109550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_109750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_109950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_110150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_110350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_110550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_110750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_110950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_111150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_111350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_111550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_111750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_111950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_112150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_112350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_112550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_112750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_112950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_113150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_113350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_113550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_113750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_113950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_114150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_114350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_114550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_114750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_115000_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_115150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_115500_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_115550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_115950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_116000_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_116300_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_116400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_116650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_116800_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_117050_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_117250_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_117450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_117700_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_117850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_118150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_118250_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_118600_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_118650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_119050_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_119050_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_119450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_119550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_119850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_119950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_120250_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_120400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_120650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_120850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_121100_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_121300_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_121550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_121750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_122000_1..N14R,Weekday,215 St,0,
1,ASP25GEN-1093-Weekday-00_122250_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_122450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_122750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_122900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_123350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_123350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_123800_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_123850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_124250_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_124350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_124700_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_124900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_125150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_125450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_125600_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_125950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_126050_1..N14R,Weekday,215 St,0,
1,ASP25GEN-1093-Weekday-00_126500_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_126550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_126950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_127150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_127400_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_127700_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_127850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_128300_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_128350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_128750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_128950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_129200_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_129500_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_129700_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_130150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_130200_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_130800_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_130850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_131400_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_131650_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_132000_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_132450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_132600_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_133200_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_133450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_133800_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_134400_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_134450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_135000_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_135450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_135600_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_136300_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_136450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_137100_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_137450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_137900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_138450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_138900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_139450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_139900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_140650_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_140900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_141850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_141900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_142900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_143250_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP25GEN-1093-Weekday-00_143900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_144900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_145900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_147200_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_148550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP25GEN-1093-Weekday-00_149900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
2,ASP25GEN-2042-Saturday-00_001900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_003900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_005900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_007900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_009900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_011900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_013350_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_013900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_015350_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_015900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_017350_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_017900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_019350_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_019900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_021350_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_021900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_023350_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_023900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_025350_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_025900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_027350_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_027900_2..S08R,Saturday,Flatbush Av-Brooklyn College,1,2..S08R
2,ASP25GEN-2042-Saturday-00_029350_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_029900_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_031150_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_031900_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_033150_2..N08R,Saturday,Wakefield-241 St,0,2..N08R
2,ASP25GEN-2042-Saturday-00_033350_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_034500_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_034750_2..N01R,Saturday,Wakefield-241 St,0,2..N01R
2,ASP25GEN-2042-Saturday-00_035300_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_036100_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_036300_2..N01R,Saturday,Wakefield-241 St,0,2..N01R
2,ASP25GEN-2042-Saturday-00_036900_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_037700_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_037800_2..N01R,Saturday,Wakefield-241 St,0,2..N01R
2,ASP25GEN-2042-Saturday-00_038450_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_039100_2..N01R,Saturday,Wakefield-241 St,0,2..N01R
2,ASP25GEN-2042-Saturday-00_039300_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_040100_2..S01R,Saturday,Flatbush Av-Brooklyn College,1,2..S01R
2,ASP25GEN-2042-Saturday-00_040300_2..N01R,Saturday,Wakefield-241 St,0,2..N01R
