route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
6,AFA25GEN-6031-Sunday-00_083750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_084250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_084350_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_084850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_084950_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_085450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_085550_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_086050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_086150_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_086650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_086750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_087250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_087350_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_087850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_087950_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_088450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_088550_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_089050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_089150_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_089650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_089750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_090250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_090350_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_090850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_090950_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_091450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_091550_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_092050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_092150_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_092650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_092750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_093250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_093350_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_093850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_093950_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_094450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_094550_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_095050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_095150_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_095650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_095750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_096250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_096350_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_096850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_096950_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_097450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_097550_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_098050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_098150_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_098650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_098750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_099250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_099350_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_099850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_099950_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_100450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_100550_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_101050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_101200_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_101650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_101800_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_102250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_102400_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_102850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_103000_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_103450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_103800_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_104050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_104600_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_104650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_105250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_105400_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_105850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_106200_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_106450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_107000_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_107050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_107650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_107800_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_108250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_108600_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_108850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_109400_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_109450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_110050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_110200_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_110850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_111100_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_111650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_111900_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_112450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_112700_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_113250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_113500_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_114050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_114300_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_114850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_115100_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_115650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_115950_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_116450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_116750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_117250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_117550_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_118050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_118350_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_118850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_119150_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_119650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_120050_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_120450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_120850_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_121250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_121650_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_122050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_122450_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_122850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_123250_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_123650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_124050_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_124450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_124850_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_125250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_125650_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_126050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_126650_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_126850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_127650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_127650_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_128450_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_128850_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_129250_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_130050_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_130050_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_130850_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_131250_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_131650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_132650_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_132750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_133600_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_134250_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_134400_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_135600_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_135750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_136800_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_137250_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_138100_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_138750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_139500_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_140250_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_141000_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_141750_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_142500_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_143250_6..S01R,Sunday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6031-Sunday-00_144000_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_145500_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_147000_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_148500_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6031-Sunday-00_150000_6..N01R,Sunday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_000700_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_002200_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_003950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_005950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_007500_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_007950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_009250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_009950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_011250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_011950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_013250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_013950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_015250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_015950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_017250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_017950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_019250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_019950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_021250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_021950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_023250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_023950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_025250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_025950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_027250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_027950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_029250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_029950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_031250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_031500_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_033000_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_033250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_034000_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_035000_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_035250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_035850_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_036650_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_036750_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_037450_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_038250_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_038250_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_039050_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_039750_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_039850_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_040650_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_041100_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_041400_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_042200_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_042200_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_043000_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_043000_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_043800_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_043800_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_044600_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_044600_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_045350_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_045400_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_046150_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_046200_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_046950_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_046950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_047750_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_047750_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_048550_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_048550_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_049350_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_049350_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_050150_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_050150_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_050950_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_050950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_051750_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_051750_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_052550_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_052550_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_053350_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_053350_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_054150_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_054150_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_054950_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_054950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_055750_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_055750_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_056550_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_056550_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_057150_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_057350_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_057750_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_058150_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_058350_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_058950_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_058950_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_059550_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
6,AFA25GEN-6034-Saturday-00_059750_6..N01R,Saturday,Pelham Bay Park,0,6..N01R
6,AFA25GEN-6034-Saturday-00_060150_6..S01R,Saturday,Brooklyn Bridge-City Hall,1,6..S01R
